content,target
别忘了敖犬当年还发视频相亲，公开C粉了要,-1
？,0
支持罗老师,1
屋子里的一切内容都是布景，你猜导演为什么要在这放张地图？,0
好家伙 原来一直在干这个,0
约尔太太,0
你们这些喷的人，先想想罗老师为什么要讲这个话题吧！,-1
老师好,1
女主长得也吓人啊,-1
？,0
想看希儿的,0
吴用已经拦不住了,0
◈ 未读的TALK与LOVE CALL也一堆的叠积在那里「拜托勿扰」,0
一战和三战都是因为一把枪,0
嗯嗯嗯,0
扶朕起来，朕还能笑,1
杰克这个状态就不太正常,0
致敬,1
我尊重不同的声音，并未因为你是对的！,0
6,1
你不要过来啊,1
"sans,sans天天就想着sans",1
带手机进教室违法，所以不构成,0
助力每一个梦想,1
你感受咋这么多呢？你要考研啊？,1
敖犬,-1
↑打2小时半的篮球（即答）,1
乐土打字机（无端）,1
久了没看，发现自己还是好这一口(๑°3°๑),1
EE,0
？,0
支持连坐的总爱举一些例子有合理证明，但反对的同样能举出连坐不合理的例子,0
是对未来的不可改变的恐怖,-1
哪吒？,0
说的是那些潜在犯罪，向犯罪而因为这个没有犯罪的人,0
啊？,0
找克格勃,0
真有人觉得911是美国人搞的啊？,-1
我尼玛，带着队友一起送啊,-1
我福“到”呢！！！崩溃,-1
人太多了吧,0
 ?,0
说白了他只是一位法律人…对政治不了解才有此发言,-1
大意了,0
泗,0
好好看！,1
来早了,0
致敬,1
错的是法，不是律师,0
绞肉小分队果然强,1
广种玉米 批准,1
鲁大师转身一拳打到马的身上,0
你是？,-1
致敬,1
危险流浪者,0
结果小孩很有骨气，自己跳下去了,0
尸体,0
是的，红色是一种情绪符号，大量使用红色会在潜意识里营造不安的感觉,0
正确的,1
《格外的诡异》,1
真带劲啊~~~,1
啥车能跑到280,0
富士康的表示，怕见不到下一期,0
卧槽,1
女主化了妆好看很多，果然是缺肉,1
嫡长子（dog）,1
世纪之花,0
自己吓自己,0
取消了王思聪打人随便打,0
畜牲,-1
6657upup,0
要脸？,-1
罗老师的视频也能被叫做电子榨菜？？,-1
cao,-1
这不等等霹雳火，合击技厉害呀,1
尸体在说话,-1
镜子不能对着床,0
三迟但到,1
日式恐怖,0
敖犬复更才是真本事,-1
？,0
看过最近香港四级火警就知道楼是大火烧不塌的，,0
盲盒是可以暗箱操作的,0
你跳这个俺可就不瞌睡了,1
科林鲍威尔已经带着他的洗衣粉去地狱了,-1
《圣哥》,1
致敬,1
自我介绍,-1
《铝    证》,1
阴谋论被证实啦？！！,-1
？,0
敖厂长,0
不如懒设计,0
守好你的乌龙岭.jpg,1
敖，毛笔的握法错了啊,0
致敬,1
你说的对，但是《懒设计》是由成都恒图自主研发的一款全新开放世界冒险游戏。游戏发生在一个被称作「b站」的幻想世界，在这里，你将扮演一位名为「敖厂长」的神秘角色，在自由的旅行中邂逅性格各异、能力独特的同伴,-1
文艺复兴,1
学刚子复活然后控评，沙沟,-1
达叔街头涂鸦,0
？我家贴春联就往墙上贴？,0
很快啊，猫猫更新了,1
没买碎屏险,0
印刷术是用来传播典籍的,0
丈夫根本没做检查的工作,0
我觉得这个很不错的想法,1
黄兴宇我儿,1
吓得我点了支烟,1
其实还是领导和自己都极度自私才能造就这样的奇葩,-1
？,0
？,0
芒果投票给芽依,0
敖缘凤,-1
福字怎么是正着的，半夜看到吓死了,-1
别人家着火我跳舞（doge）,1
哈哈哈,1
太可怕了,-1
《哼》,0
优雅！,1
什么哥哥，说了多少遍，工作的时候城职务（doge,1
yq期间，多少人这个罪抓进去了,0
就喜欢文艺复兴,1
久违了的竖屏版,1
那没事了,0
猫猫猫猫猫！,1
谁敢入侵苏联？外星人吗？,0
不要被制度洗脑了，支持罗老师,1
张温的儿子是叫张允，但不是刘表手下的那个张允‘’,-1
你知道吗？我很难才戒掉的,-1
度福特,0
感受还好,0
恭喜发财，多赢点钱老板,1
很迷,-1
好看很还原,1
算了，毁灭吧,1
要是因为后面这个我晚上睡不着觉，我就来找你,-1
幻影坦克,1
现实中，有社会地位，有权利优势的都会惠及子女，他们犯罪的时候子女会举报？？？,-1
前面不理解为啥要这样的，看看罗老师现在说这句话，这才是建议取消或者更明确的核心,1
把他腿打断啊,0
幸好不是我这,1
刚才听到冥婚二字感觉很好奇去搜了搜愣是给我吓了个半死,-1
今夕何年,1
以乐景衬哀情,0
愣精♂,1
nmd，这么多年一点都没变,-1
懂了，以后直接绑走,0
回来了呀，回来了再回去啊，回来干嘛？,-1
中年发福,0
@磁能坦克 @V3火箭发射车 @基洛夫飞艇 @天启坦克 ,1
耶比耶比,0
泰裤辣,1
确实好朋友啊，你看童贯梦里都念着梁山兄弟（不是,1
原著里是在车里的吧,0
老师好！,1
们呢？,0
BBC：啊对对对 不用谢 用了几十年的滤镜了（,-1
银狼,1
1小时,0
文艺复兴,1
光头强：我赞成,1
？,0
。,0
明明可以直接打，还要找理由，他真的,1
每次听到你，总是大风起～,1
哪里没门，9又四分之一车站听说过吗,0
瑞金，瑞金，你TM整天就知道磕瑞金,1
这不是911事件吗？,0
2333,1
老师好,1
银狼！,1
致敬,1
开动脑筋，实事求是，团结一致向前看,0
嘎子卖酒既视感,-1
哇酷哇酷,1
我觉得女主挺好看啊，张嘴闭嘴的就评论别人真的很掉相,-1
后面有个可爱的小人捏,1
不认同的观点就说偷换观念,-1
奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠,-1
牛鼻子,0
默哀,-1
流氓狂喜,1
艾公千古,1
这个叹气，诶，人啊,0
懂了，我明天就阿谀奉承让美国投降,1
how old am I,0
现在全世界去美元化 美国卒,0
女主还是很美的,1
更新了,0
好早,1
银狼！！我是银狼的狗！,1
谢谢老师,1
创新是发展的第一动力 实践是认识的来源和动力 是检验真理的唯一标准,0
？,0
老师好,1
啊啊啊啊啊啊,0
谢谢老师,1
这个背景有点假,1
解体把劳资笑抽了,1
政审也不是所有的违法行为都算进去的啊，为啥一直在说啊,0
都有,0
凹沟,-1
日常飙车,0
没了？,-1
出轨不让说?,-1
罗斯福加入直播间.....,1
敖犬打赢复活赛,-1
怎么这么短啊,-1
前排承包喵酱！！！！,1
《被当成垃圾扔掉了》,1
猜猜你这期视频又要掉多少粉,-1
文艺复兴,1
你说的对，但是懒设计...,-1
把声音一关就不可怕了,0
图穷匕见,1
学法学的不像人了,-1
默哀,-1
jo小鬼你们弹幕礼仪呢？做题是蒙的？？,-1
双厨狂喜,1
这怎么就是偷换概念了，还有说收钱的怎么想的,-1
啊啊啊啊,0
别骂了,1
哇真的是你呀,1
我瞧不起你,-1
这里说的是边沁，不是他自己，弹幕在看什么阿？,-1
[ohhhh],1
这一段拍的太好了！,1
6,1
军火商狂喜,1
这个女主，，看着也很可怕。。,-1
听起来义正严词，仔细分析夹带私活,-1
致敬,1
罗老师好,1
直接不要笑挑战吧,0
啊？,0
右边显示器的是boss（doge）,1
你们造的就是个壳子罢了,-1
就这么死了？前面铺垫了这么多有什么用,-1
完了，怪不得最近见不到敖厂长新视频，原来研究哲学去了。。。,1
董平张清太可惜了,-1
弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体弹幕护体,-1
正确的,1
今夕是何年,1
he tui,-1
老六,1
距离更新有几个月了,0
完全没有感觉,0
失败的多数原因是太过冲动,0
优雅，实在太优雅了！哇哈哈哈哈,1
钝角,1
舅舅同姓的很少,0
妈妈像油画里的女性,0
诟病太大了,0
faker？,0
诈尸啦,0
谢谢厂长,1
姚璐,0
BGM:《我是守护的光》张杰,0
致敬,1
老师好,1
旧世界打得落花流水   奴隶们起来起来    不要说我们一无所有    要为了真理而斗争,0
如果去掉了，以后黑社会隔三差五去你们家，街头混混天天欺负你家姑娘，请问你要怎么让坏人得到惩罚,-1
关注的时候了推荐了。罗翔说刑法？？？,0
17位同志惊吓愉快,1
？,0
过了这么多年，还是看小猫猫带劲。,1
绷不住了,0
[ohh],1
老师好,1
看门门看丢了?,1
难道不可以贴在休息平台墙上,0
并非伏笔，而是后面根据设定写的，没那么玄幻,0
？？？？？？,0
？,0
每次看到这一场面就在想女主为什么不把外套脱了,0
我爱你,1
不务正业,-1
ohhhhhhhhhhh,1
酷哦,1
妈妈！她撩我！,1
卧龙凤雏,1
慈父在看着你,0
不要发视频挑战,1
吴用演我们！！！,-1
三伏（,0
这首歌的旋律太动听了，我已经听了好几遍了！,1
不那么缺德，就能覆盖绝大多数罪了，所以什么刑什么罚，对于多数人，只是听个乐呵,0
致敬！,1
哈哈哈哈哈哈哈哈哈,1
是音樂讓人詭異吧,0
可惜了，这样的东西先是超过了时代，然后被时代无情抛弃,-1
恶魔城2,0
戒不掉了,-1
2,0
果然极乐净土永远的神,1
宋江无用,-1
路过的点一点举报,-1
还有脸回来?,-1
看情况，很多校园霸凌就是以娱乐为名。,0
加油,1
罪犯子女除外绝不原谅,0
艺术品里的每一个细节都是创作者精心安排的，你没注意不代表创作者没这个意图,-1
李逵:我看过剧本了我死不了,1
我也觉得不恐怖,0
宁可做狄仁杰，也不做来俊臣,0
2333,1
女主的眼睛很漂亮，很干净,1
又是史蒂芬金的小说,0
起飞起飞,1
又是里应外合？,0
这个不叫数落 叫劝诫,0
老张？,0
鲍威尔：我会出手的,0
大飞老师？？,0
这是看稿子把自己看笑了吗？,-1
感觉不如懒设计,0
紫罗兰永恒花园,0
这不够肌肉啊,-1
··–··–· ··– ····– ··–· –···· ––––– ··–··–· ··– ····· ––––· –––·· –––·· ··–··–· ··– –···· –··· ––··· ,0
失踪人口回归,1
Predilection あなたを手にかけて Infatuation 呼吸さえしとめて ◈,0
啊啊啊啊啊老婆老婆,1
还没凉呢啊,-1
哈哈哈哈哈,1
感觉还是没个最好的解决办法,0
awsl,1
罗老师，请好好休息，,1
有点好笑，最后还是用拼音,1
今夕何年！！！,1
罗老师活得很累吧，知道这么多,1
你作为公众人物想想发表言论的后果！,-1
伏笔,0
书法也没什么要求的，字好看就行,0
秽土转生之术,-1
点到位置,1
《自我介绍》,-1
罗老师的话给了浑沌（不是黑暗）中一束光！,0
今夕是何年,1
秽土转生,-1
81192看到这窜数字，我泪目了,1
是真的，这里我感觉罗老师您有点歪,1
加入轴心国 批准,1
奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠奠,-1
罗老师不学理科可惜了，张三张四张五,1
当时真的是太震惊了,0
银狼！,1
敖犬霰弹枪是一把半自动散弹枪。每次开火会发射横向一排的8个散弹弹道。可以通过瞄准来减少横向扩散从而提升准度​,-1
有点偷换概念,-1
致敬,1
社会的黑暗面非要来罗老师这儿单纯从理论化普遍化的概念上来吵？？,-1
欢迎来带斯大林格勒,1
生化武器样品这么容易带入联合国？而且不做任何防护裸手拿？,-1
无缝衔接,0
你这flag还能立的再满一点不,1
罗翔，你能量那么大，啥时候把人给改造好再出来佩佩而谈吧,-1
先有华为后有天4 G手机卖九千我拿华为当国货华为把我当大佐先有华为后有天开上鸿蒙如升仙唯有华为是国产谁说不好谁汉奸,-1
不然呢？鼓励犯罪？？？,-1
刑阿,1
哇，这个景色真是太美了，我要一直看下去！,1
穿越回去，然后研究出更省的打字机,0
666,1
致敬,1
叫,0
好可怕,-1
？,0
李法拉（bushi,1
《冥场面》悲,-1
神他妈冈崎朋也，冈崎朋也那时候是他爸爸的老婆因为交通事故去世了才这样的好吗，丹尼又不是这样的。,-1
。。。,0
三国其实很少移动的，能在中央都在中央,0
后面的花♂在怒♂放,1
晚安,1
动作指导：刘皇叔,1
《铁  证》,1
ちょいと いいこと いたしましょう ઈઉ,0
酒保没有眉毛,0
太惨烈了,-1
威少：？？？,0
这不就是生产力落后的悲哀么,-1
不如懒设计,0
这里有敖犬霰弹枪,-1
哈哈哈,1
那就是你背上了这个锅但是又有人连带受到了恩惠，这个例子首先就不是正向例子,-1
肩带帮大忙,0
I need three cups of yogurt.,0
水浒前期把108将写的太神了，后期一对比死的有点尴尬,-1
罗斯福（,0
诈尸！woc,0
？,0
《最后的晚餐》,1
敖犬霰弹枪,-1
保护,1
?????,0
1.5,0
合法债务也要合法催收，但催收公司通常都是外包,0
《 有 求 必 应 屋 》,1
小霸王三合一,1
2021年，现在三战快爆发了,-1
老婆贴贴,1
谢谢罗老师，现阶段很难改变，但是将朴素的法律理念和价值观传达给大家，功德无量！,1
每个好汉的死法也都跟他们自身特点有关系，猎户出身就死于坠崖,0
我超喜欢她俩，长得又好看性格又可爱,1
@西西TV,0
阿拉斯加加入苏联     批准,1
福字怎么贴这么高,0
这只小狗狗在睡觉，简直是太萌了！,1
毒驾跟酒驾一样可恶,-1
偷换概念了感觉,-1
旁边楼上有个人盯着你,0
哈哈哈哈哈哈,1
啥乱,-1
铁牛被打哭了 这一次。。,0
有花活,0
2022考古,0
为什么还要上手摸？,0
宋徽宗不是东西那根国家值不值得报有什么联系？把国家兴亡归咎与一人的多少有点不知历史唯物主义了,-1
这鞋子也太高了吧,0
致敬英雄！我们从未忘记,1
悼念,-1
致敬英雄,1
这里发现了敖犬霰弹枪，等级1，没人需要它。,-1
慈父,0
嗷犬,-1
“命运”,0
今夕是何年,1
物理修灯,1
我赞成取消，不过前提是有更完善更好的替换方案,0
敖犬重回地面！,-1
浴缸,0
没必要对你的话盲目崇拜,-1
构成，因为张四没错，校长强行处罚,0
啊？,0
人生还需要绿色,0
跟外国人没什么关系？那你要引用清朝的法律吗？,-1
没人需要他,0
这里发现了敖犬霰弹枪，等级1。没人需要它。,-1
？,0
今夕是何年～,1
少儿频道,0
按照有些人的观点 不如罪犯孩子任何职业都不能做 脸上刺字,-1
五笔搜狗输入法,0
牧野帮主,0
不知道，但是想让你去似一似,-1
千里送人头,1
操，这个手都出残影了哈哈哈哈哈哈哈哈哈,1
完全看不出莲花,0
执剑者,1
[ohh],1
感觉也是分别看待，那些黑黄的后代诚然这些限制是必要的，但是对于那种暴力犯罪的家庭孩子真的就是挺无辜,0
那您这…?,0
丹尼?不是你锁住，不给我面子是吧,-1
自我介绍？,-1
要点脸？,-1
哈哈哈哈哈哈 我在期待什么,1
一样多,0
明年见,1
这么没组织不听话的吗？,-1
你这个观点不认同，开放了，那是不是还得保证罪犯子女必须录取不然就是歧视,-1
很刑啊,1
更新了！,1
老敖多久没发视频，所以特别激动,0
本质上讲精英和底层本来就不是一个世界，罗老师当然是精英的一份子。,1
还得是陈清泉参透了法律,1
晚安,1
murder,0
突然女朋友或父母开门进屋，啊！你~你……,0
你这背景太假了,1
那天郝哥终于学会了跑路,1
这里全程高能，没有恐怖画面,0
楽しいことがしたいなら おいでませ極樂浄土 ઈઉ,0
[ohh],1
罗老师啥都敢讲，真为罗老师有点担心。,-1
本泽马+1,1
默哀,-1
前方高能,0
应该更加细化，而不是取消,0
致敬！,1
这个世界名画被做成的meme太多了我甚至感觉不到一丝害怕,0
三连再看，已成习惯,1
